ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
824582,1723,VIČ,LJUBLJANA,382/3,5,,,239/10000,,1389,,,459928.43,101000.83,2024
824582,1723,VIČ,LJUBLJANA,382/4,5,,,239/10000,,93,,,459917.95,100989.78,2024
824582,1723,VIČ,LJUBLJANA,383/23,5,,,239/10000,,436,,,459918.42,100963,2024
824582,1723,VIČ,LJUBLJANA,385/3,5,,,239/10000,,576,,,459946.91,100973.73,2024
825361,1546,TRIBUČE,ČRNOMELJ,280/2,9,,,1/1,,10436,,,520303.02,46168.7,2024
825373,2299,LOKVE,NOVA GORICA,43,7,,,1/1,,593,,,406738.49,97356.6,2024
825373,2299,LOKVE,NOVA GORICA,49/1,5,,,1/1,,144,,,406779.57,97379.27,2024
825373,2299,LOKVE,NOVA GORICA,49/2,5,,,1/1,,286,,,406787.18,97367.02,2024
825373,2299,LOKVE,NOVA GORICA,50/1,7,,,1/1,,834,,,406766.42,97364.44,2024
825373,2299,LOKVE,NOVA GORICA,50/2,9,,,1/1,,4940,,,406808.72,97384.71,2024
825373,2299,LOKVE,NOVA GORICA,51/1,7,,,1/1,,209,,,406866.85,97419.15,2024
825381,123,TROPOVCI,TIŠINA,207,3,,,1/1,,937,,,583845.93,168446.87,2024
825396,2622,TOPOLOVEC,KOPER,3092,3,,,67/2240,,84,,,406935.28,35937.16,2024
825397,2030,SUHA,ŠKOFJA LOKA,*325,5,,,1/1,,258,,,447434.39,114146.14,2024
824861,1302,CERKLJE,BREŽICE,3895,9,,,127535/134240184,,7660,,,539895.96,81838.83,2024
824861,1302,CERKLJE,BREŽICE,3894,7,,,127535/134240184,,45786,,,539896.16,81682.38,2024
824862,1302,CERKLJE,BREŽICE,3894,9,,,127535/22373364,,45786,,,539896.16,81682.38,2024
824862,1302,CERKLJE,BREŽICE,3895,7,,,127535/22373364,,7660,,,539895.96,81838.83,2024
824775,1783,GROSUPLJE NASELJE,GROSUPLJE,2004/23,3,,,67/625,,77,,,473140.09,90212.24,2024
824775,1783,GROSUPLJE NASELJE,GROSUPLJE,2004/31,3,,,67/625,,193,,,473146.02,90204.43,2024
824789,408,GORIŠNICA,GORIŠNICA,638,7,,,1/4,,960,,,577482.96,142380.08,2024
824831,1826,SUŠICA,IVANČNA GORICA,182,9,,,1/1,,2096,,,486456.12,83624.72,2024
824832,700,SLIVNIŠKO POHORJE,HOČE-SLIVNICA,334/37,1,,,1/1,,307,,,542501.55,151557.47,2024
824838,1274,BOJSNO,BREŽICE,36/2,9,,,1/1,,5131,,,551481.21,94017.47,2024
824838,1270,BREZJE,BREŽICE,22,9,,,1/1,,2665,,,551362.8,94412.01,2024
824839,945,BELE VODE,ŠOŠTANJ,655/2,6,,,1/1,,28,,,497517.98,140723.95,2024
824842,1072,ŠMIKLAVŽ,VOJNIK,1025/15,9,,,1/1,,1002,,,526443.44,126985.33,2024
824842,1072,ŠMIKLAVŽ,VOJNIK,1025/16,9,,,1/1,,129,,,526470.24,126969.41,2024
824843,585,KRESNICA,ŠENTILJ,276/5,2,,,1/1,,727,,,548478.71,170975.91,2024
824843,585,KRESNICA,ŠENTILJ,276/9,2,,,1/1,,536,,,548478.81,170949.3,2024
824843,585,KRESNICA,ŠENTILJ,294/10,7,,,1/1,,585,,,548451.32,170969.21,2024
824843,585,KRESNICA,ŠENTILJ,294/9,7,,,1/1,,479,,,548455.97,170947.94,2024
824904,1056,DOBRNA,DOBRNA,575,9,,,1/1,,3034,,,517362.39,132243.18,2024
824905,1487,ZAJČJI VRH,NOVO MESTO,*100/19,7,,,1/1,,25,,,517227.89,71411.34,2024
824905,1487,ZAJČJI VRH,NOVO MESTO,*100/20,7,,,1/1,,22,,,517229.75,71421.02,2024
824905,1487,ZAJČJI VRH,NOVO MESTO,2061/1,5,,,1/1,,1659,,,517240.38,71374.36,2024
824905,1487,ZAJČJI VRH,NOVO MESTO,2063,7,,,1/1,,2251,,,517257.31,71300.64,2024
825433,259,LJUTOMER,LJUTOMER,3120,5,,,1/1,,1053,,,592717.15,153396.86,2024
824883,1569,POLOM,KOČEVJE,2906/9,7,,,1/1,,3,,,487800.7,65294.59,2024
824883,1569,POLOM,KOČEVJE,2912/4,7,,,1/1,,45,,,487807.67,65308.83,2024
824937,604,GRADIŠKA,KUNGOTA,478/1,9,,,1/7,,460,,,549919.44,163229.69,2024
824937,604,GRADIŠKA,KUNGOTA,477/1,9,,,1/7,,4154,,,549872.59,163286.49,2024
824937,604,GRADIŠKA,KUNGOTA,478/2,9,,,1/7,,191,,,549943.87,163270.18,2024
824937,604,GRADIŠKA,KUNGOTA,477/2,9,,,1/7,,1105,,,549907.41,163250.26,2024
824937,604,GRADIŠKA,KUNGOTA,477/3,9,,,1/7,,886,,,549927.18,163279.66,2024
824965,2603,DEKANI,KOPER,1627/9,3,,,1/1,,2,,,407158.54,46122.83,2024
824967,2600,ČRNI KAL,KOPER,*41/2,5,,,2/6,,130,,,412463.85,46255.64,2024
824974,1091,HUDINJA,VITANJE,355,7,,,1/1,,3755,,,525009.96,142152.43,2024
824993,2632,SEČOVLJE,PIRAN,2995/199,3,,,1/1,,11,,,392653.33,38257.27,2024
825000,2455,SEŽANA,SEŽANA,2271/6,3,,,1/1,,165,,,412480.22,63632.06,2024
825441,433,ZGORNJE JABLANE,KIDRIČEVO,177/10,5,,,1/1,,672,,,554741.65,139873.36,2024
825449,951,HRASTOVEC,VELENJE,431/1,5,,,1/1,,1496,,,508901.94,138598.81,2024
825449,951,HRASTOVEC,VELENJE,432/1,5,,,1/1,,271,,,508902.7,138582.32,2024
825449,951,HRASTOVEC,VELENJE,432/2,5,,,1/1,,253,,,508907.1,138611.12,2024
825459,1819,VELIKE PECE,IVANČNA GORICA,814/1,7,,,1/1,,1086,,,484937.74,87170,2024
825468,2121,KLANEC,KRANJ,353/2,5,,,1/1,,590,,,450856.32,122369.42,2024
824945,414,STOJNCI,MARKOVCI,717/2,9,,,1/1,,862,,,575305.38,138169.94,2024
824947,1394,BUČKA,ŠKOCJAN,2561/2,7,,,1/1,,2530,,,526050.53,88151.89,2024
824960,1696,RUDNIK,ŠKOFLJICA,1108/2,7,,,1/1,,732,,,467317.43,95899.32,2024
824960,1696,RUDNIK,ŠKOFLJICA,1208/2,7,,,1/1,,2138,,,466875.72,95776.43,2024
824960,1696,RUDNIK,ŠKOFLJICA,1202,7,,,1/1,,7103,,,466927.52,95609.93,2024
824960,1696,RUDNIK,ŠKOFLJICA,1289/4,7,,,1/1,,171,,,466797.14,96079.44,2024
824960,1696,RUDNIK,ŠKOFLJICA,1194,7,,,1/1,,1108,,,466962.69,95883.86,2024
824960,1696,RUDNIK,ŠKOFLJICA,1035/3,9,,,1/1,,1025,,,467750.7,96134.78,2024
824960,1696,RUDNIK,ŠKOFLJICA,1108/3,7,,,1/1,,2272,,,467316.62,95836.07,2024
824960,1696,RUDNIK,ŠKOFLJICA,1035/2,9,,,1/1,,340,,,467819.78,96181.26,2024
824960,1696,RUDNIK,ŠKOFLJICA,1208/1,7,,,1/1,,2138,,,466857.42,95797.36,2024
824960,1696,RUDNIK,ŠKOFLJICA,1301/4,7,,,1/1,,953,,,466712.18,96095.4,2024
824960,1696,RUDNIK,ŠKOFLJICA,1340/3,7,,,1/1,,2780,,,466743.59,96310.23,2024
824960,1696,RUDNIK,ŠKOFLJICA,1035/1,7,,,1/1,,3498,,,467707.32,96117.09,2024
824960,1696,RUDNIK,ŠKOFLJICA,1285/6,7,,,1/1,,155,,,466783.9,96063.2,2024
824960,1696,RUDNIK,ŠKOFLJICA,1107/5,9,,,1/1,,1084,,,467328.07,95916.87,2024
824960,1696,RUDNIK,ŠKOFLJICA,1193/2,7,,,1/1,,1400,,,466949.64,95891.34,2024
824960,1696,RUDNIK,ŠKOFLJICA,1301/3,7,,,1/1,,245,,,466743.16,96138.71,2024
824960,1696,RUDNIK,ŠKOFLJICA,1109/2,9,,,1/1,,6809,,,467364.15,95796.41,2024
825001,1557,STARI TRG OB KOLPI,ČRNOMELJ,332/1,5,,,1/1,,239,,,505641.32,39178.69,2024
825001,1557,STARI TRG OB KOLPI,ČRNOMELJ,332/2,5,,,1/1,,229,,,505652.17,39189.22,2024
825475,283,TOMAŽ,SVETI TOMAŽ,27/8,5,,,1/1,,4433,,,582546.56,150056.75,2024
825481,1104,PRELOGE,SLOVENSKE KONJICE,655,7,,,1/1,,690,,,529267.36,134647.8,2024
825481,1104,PRELOGE,SLOVENSKE KONJICE,653/1,7,,,1/1,,526,,,529244.53,134700,2024
825481,1104,PRELOGE,SLOVENSKE KONJICE,66,9,,,1/1,,551,,,529208.69,134644.87,2024
825481,1104,PRELOGE,SLOVENSKE KONJICE,654,7,,,1/1,,1182,,,529263.17,134622.55,2024
825773,1307,CERINA,BREŽICE,381/18,9,,,1/1,,170,,,548786.95,82042.91,2024
825773,1307,CERINA,BREŽICE,381/39,7,,,1/1,,2885,,,548883.19,82056.67,2024
825773,1307,CERINA,BREŽICE,381/45,9,,,1/1,,440,,,549002.8,82057.71,2024
826556,2100,KRANJ,KRANJ,103,5,,,1/1,,173,,,450282.91,122061.08,2024
826556,2100,KRANJ,KRANJ,104,5,,,1/1,,313,,,450299.84,122065.32,2024
826566,2510,KORITNICE,ILIRSKA BISTRICA,1562,9,,,1/1,,33580,,,450336.83,55914.9,2024
826578,129,GANČANI,BELTINCI,2202/2,1,,,1/1,,124,,,595895.2,166647.73,2024
826578,129,GANČANI,BELTINCI,2202/3,7,,,1/1,,233,,,595906.57,166661.46,2024
825779,942,GORNJI GRAD,GORNJI GRAD,390/10,5,,,1/1,,512,,,485345.65,128830.66,2024
825782,1881,KANDRŠE,ZAGORJE OB SAVI,451/22,3,,,1/1,,220,,,487944.83,111721.99,2024
825782,1881,KANDRŠE,ZAGORJE OB SAVI,448/19,3,,,1/1,,82,,,487948.09,111698.74,2024
825790,2304,NOVA GORICA,NOVA GORICA,1176/1,5,,,1/1,,421,,,395423.45,91361.46,2024
825790,2304,NOVA GORICA,NOVA GORICA,1177,5,,,1/1,,461,,,395426.54,91343.77,2024
825790,2304,NOVA GORICA,NOVA GORICA,1176/2,5,,,1/1,,6,,,395408.08,91355.62,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/13,3,,,1/1,,1066,,,535147.2,157830.57,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,247,5,,,1/1,,1837,,,535151.03,157802.96,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/2,3,,,1/1,,1195,,,535140.99,157872.23,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/12,3,,,1/1,,1230,,,535143.22,157851.55,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/14,3,,,1/1,,1348,,,535160.05,157768.44,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/15,3,,,1/1,,1526,,,535159.57,157733.24,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/16,3,,,1/1,,137,,,535134.78,157775.47,2024
825803,626,ZGORNJI BOČ,SELNICA OB DRAVI,248/17,3,,,1/1,,185,,,535139.53,157748.05,2024
825816,1351,ARMEŠKO,KRŠKO,26/2,7,,,1/1,,94,,,537347.91,96748.21,2024
825816,1351,ARMEŠKO,KRŠKO,31/6,7,,,1/1,,4603,,,537354.43,96780.56,2024
825816,1351,ARMEŠKO,KRŠKO,25,7,,,1/1,,1900,,,537452.3,96768.55,2024
825816,1351,ARMEŠKO,KRŠKO,24,7,,,1/1,,1530,,,537393.37,96758.3,2024
825816,1351,ARMEŠKO,KRŠKO,22,7,,,1/1,,2875,,,537419.28,96769.68,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,716/2,7,,,1/1,,1613,,,540231.95,115353.54,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,*394,3,,,1/1,,60,,,540221.56,115352.82,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,715,7,,,1/1,,234,,,540232.5,115373.55,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,706,9,,,1/1,,8940,,,540336.58,115414.19,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,707,7,,,1/1,,1220,,,540291.83,115456.68,2024
825817,1224,BABNA REKA,ŠMARJE PRI JELŠAH,705,7,,,1/1,,3119,,,540320.72,115423.07,2024
825823,2370,DOL-OTLICA,AJDOVŠČINA,1328/3,9,,,1/56,,1120,,,412797.29,90606.45,2024
825823,2370,DOL-OTLICA,AJDOVŠČINA,1355/4,7,,,1/56,,2287,,,412768.11,90663.36,2024
825823,2370,DOL-OTLICA,AJDOVŠČINA,1355/8,7,,,1/56,,7540,,,412757.32,90611.13,2024
825823,2370,DOL-OTLICA,AJDOVŠČINA,1334,5,,,1/56,,4733,,,412620.56,90194.23,2024
825825,66,DOMAJINCI,CANKOVA,30,5,,,1/1,,683,,,578875.65,178527.13,2024
825826,980,ANDRAŽ,POLZELA,851/6,3,,,1/1,,3953,,,505795.67,131395.68,2024
825826,980,ANDRAŽ,POLZELA,850/1,7,,,1/1,,1319,,,505751.78,131384.99,2024
825826,980,ANDRAŽ,POLZELA,850/2,7,,,1/1,,183,,,505770.74,131390.24,2024
825826,980,ANDRAŽ,POLZELA,*143,3,,,1/1,,54,,,505840.82,131374.09,2024
825826,980,ANDRAŽ,POLZELA,851/4,3,,,1/1,,698,,,505827.01,131359.17,2024
825826,980,ANDRAŽ,POLZELA,851/2,5,,,1/1,,212,,,505849.76,131382.78,2024
825836,161,HOTIZA,LENDAVA,964,9,,,1/1,,561,,,604199.04,158499.45,2024
825836,161,HOTIZA,LENDAVA,966,7,,,1/1,,1105,,,604149.49,158538.18,2024
826313,1954,VELIKA VAS,MORAVČE,1019,7,,,1/1,,5309,,,480228.22,106812.97,2024
826313,1954,VELIKA VAS,MORAVČE,1015,9,,,1/1,,1169,,,480343.45,106909.86,2024
826313,1954,VELIKA VAS,MORAVČE,1021,7,,,1/1,,13991,,,480311.07,106818.47,2024
826313,1954,VELIKA VAS,MORAVČE,1017,7,,,1/1,,1187,,,480364.6,106881.38,2024
826313,1954,VELIKA VAS,MORAVČE,1016,7,,,1/1,,3370,,,480289.48,106941.64,2024
826333,1590,KOČEVSKA REKA,KOČEVJE,3257/6,3,,,1/1,,41,,,484116.08,48393.07,2024
826333,1590,KOČEVSKA REKA,KOČEVJE,55/4,5,,,1/1,,281,,,484105.97,48385.5,2024
826333,1590,KOČEVSKA REKA,KOČEVJE,56/4,6,,,1/1,,14,,,484098.66,48377.81,2024
826333,1590,KOČEVSKA REKA,KOČEVJE,56/5,6,,,1/1,,17,,,484102.61,48367.25,2024
826333,1590,KOČEVSKA REKA,KOČEVJE,3259/4,5,,,1/1,,71,,,484116.75,48368.72,2024
826334,1446,GORENJE POLJE,DOLENJSKE TOPLICE,1210/1,7,,,1/1,,209,,,500557.08,71784.23,2024
826334,1446,GORENJE POLJE,DOLENJSKE TOPLICE,1210/2,7,,,1/1,,750,,,500567.82,71746.67,2024
826334,1446,GORENJE POLJE,DOLENJSKE TOPLICE,1210/5,7,,,1/1,,208,,,500551.94,71801.97,2024
826340,2325,MIREN,MIREN-KOSTANJEVICA,360/3,5,,,1/1,,537,,,391916.07,84635.09,2024
826340,2325,MIREN,MIREN-KOSTANJEVICA,363/2,5,,,1/1,,83,,,391910.36,84611.66,2024
826340,2325,MIREN,MIREN-KOSTANJEVICA,960,5,,,1/1,,148,,,391912.32,84620.1,2024
826349,307,KAJŽAR,ORMOŽ,*66,3,,,1/1,,47,,,594123.28,146986.32,2024
826349,307,KAJŽAR,ORMOŽ,119/1,3,,,1/1,,531,,,594114.53,146991.69,2024
826355,2370,DOL-OTLICA,AJDOVŠČINA,1434/5,9,,,1/1,,551,,,415469.86,88437.73,2024
826368,1871,TRBOVLJE,TRBOVLJE,1397/1271,5,,,1/1,,13,,,503109.19,111370.46,2024
826368,1871,TRBOVLJE,TRBOVLJE,1397/1272,5,,,1/1,,13,,,503108.47,111368.07,2024
826437,30,OCINJE,ROGAŠOVCI,43,7,,,3/20,,632,,,575610.65,188613.65,2024
826437,30,OCINJE,ROGAŠOVCI,44,7,,,3/20,,6460,,,575684.11,188460.79,2024
826437,30,OCINJE,ROGAŠOVCI,45,7,,,3/20,,2296,,,575712.98,188391.48,2024
826440,604,GRADIŠKA,KUNGOTA,354,7,,,1/1,,3921,,,550090.37,163827.71,2024
826440,604,GRADIŠKA,KUNGOTA,356,7,,,1/1,,6280,,,550045.97,163901.99,2024
826440,604,GRADIŠKA,KUNGOTA,323/2,7,,,1/1,,707,,,549993.83,163911.18,2024
826443,684,ZGORNJI DUPLEK,DUPLEK,361/27,5,,,1/1,,190,,,555543.78,152517.29,2024
826446,1771,ZADOBROVA,LJUBLJANA,593/9,5,,,2/64,,90,,,467357.14,102621.41,2024
826447,131,BELTINCI,BELTINCI,1476/1,3,,,1/4,,1617,,,594741.34,163574.22,2024
826451,1502,DOLE,METLIKA,385,7,,,1/4,,881,,,520312.29,61890.67,2024
826394,780,STANOVSKO,POLJČANE,521/11,7,,,1/1,,98,,,543054.85,131751.39,2024
826400,988,SPODNJE GORČE,BRASLOVČE,538/500,5,,,1/1,,622,,,504673.39,126910.1,2024
826402,1493,VELIKI PODLJUBEN,NOVO MESTO,154/1,7,,,1/1,,338,,,510091.79,66659.8,2024
826407,1961,TRZIN,TRZIN,911/5,5,,,1/1,,128,,,465970.1,110245.1,2024
826407,1961,TRZIN,TRZIN,887/8,5,,,1/1,,48,,,465973.52,110242.98,2024
826407,1961,TRZIN,TRZIN,887/12,5,,,1/1,,71,,,465978.73,110244.49,2024
826409,1104,PRELOGE,SLOVENSKE KONJICE,53/17,7,,,1/1,,1268,,,529265.54,134422.29,2024
825734,1398,BISTRICA,ŠENTRUPERT,1904/2,9,,,1/1,,3792,,,510973.99,93054.51,2024
825734,1398,BISTRICA,ŠENTRUPERT,1903,9,,,1/1,,16907,,,510901.99,93039.91,2024
826426,1837,KRESNIŠKI VRH,LITIJA,1569/2,5,,,1/1,,28,,,483495.63,105026.01,2024
826430,805,DOBRAVA,RADLJE OB DRAVI,636/3,5,,,1/1,,755,,,517153.58,162115.59,2024
826431,2395,BRJE,AJDOVŠČINA,1801/1,5,,,1/1,,281,,,407393.84,81869.51,2024
826434,784,HRASTOVEC,POLJČANE,582/2,3,,,1/1,,105,,,548737.68,128989.85,2024
826485,829,DRAVOGRAD,DRAVOGRAD,858/3,5,,,1/1,,1303,,,501603.29,160945.73,2024
886029,2125,VOGLJE,ŠENČUR,1043/28,7,,,1/1,,1254,,,455822.16,119010.7,2024
886038,2175,JESENICE,JESENICE,638/2,5,,,1/2,,280,,,427240.32,144336.41,2024
886044,92,MORAVCI,MORAVSKE TOPLICE,485,7,,,1/1,,1412,,,594912.67,175696.55,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3565,9,,,1/1,,660,,,592730.27,187378.01,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2996,9,,,1/1,,332,,,595767.14,187036.51,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3026,9,,,1/1,,476,,,595782.64,186819.48,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,868,9,,,1/1,,1041,,,592243.08,187619.46,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,951,9,,,1/1,,897,,,592593.04,187436.49,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,1076,9,,,1/1,,373,,,593587.79,187405.43,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,264,9,,,1/1,,4690,,,593293.59,188439.63,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,883,9,,,1/1,,1719,,,592280.37,187368.31,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3566,9,,,1/1,,2621,,,592792.82,187366.29,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2524,9,,,1/1,,300,,,595010.07,187101.03,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,34,9,,,1/1,,7658,,,593467.89,188768.93,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2798,9,,,1/1,,226,,,595011.29,186940.53,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,202,9,,,1/1,,1026,,,593545.49,188309.92,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3573,7,,,1/1,,1517,,,592640.66,187358.92,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3594,9,,,1/1,,638,,,592463.62,187282.15,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2957,9,,,1/1,,475,,,595625.23,186967.69,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,813,9,,,1/1,,2006,,,592614.3,187537.1,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3094,9,,,1/1,,607,,,594967.51,186667.04,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,954,9,,,1/1,,65,,,592608.59,187462.16,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,1026,7,,,1/1,,1700,,,593252.83,187464.98,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,249,9,,,1/1,,3375,,,593398.76,188478.08,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,231,9,,,1/1,,4869,,,593513.29,188584.35,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2976,9,,,1/1,,113,,,595614.3,187104.2,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,324,7,,,1/1,,313,,,593281.57,188321.35,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3033,9,,,1/1,,729,,,595659.09,186958,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,4430,7,,,1/1,,1125,,,592964.1,187538.68,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2962,9,,,1/1,,606,,,595605.05,187034.72,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3534,9,,,1/1,,268,,,592975.74,187226.22,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,879,9,,,1/1,,738,,,592220.44,187373.75,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3099,9,,,1/1,,930,,,594838.98,186860.98,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3737,9,,,1/1,,369,,,593206.68,186934.36,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,798,9,,,1/1,,353,,,592630.14,187792.15,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,1494,9,,,1/1,,529,,,594762.47,187960.12,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,203,9,,,1/1,,798,,,593553.49,188369.58,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,860,9,,,1/1,,1494,,,592276.96,187613.62,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3618,9,,,1/1,,931,,,592251.9,187324.42,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,2886,9,,,1/1,,2957,,,595305.15,186897.19,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,808,9,,,1/1,,2315,,,592634.48,187646.84,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,778,7,,,1/1,,2016,,,592822.11,187651.49,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,902,9,,,1/1,,1960,,,592396.54,187468.22,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,325,7,,,1/1,,1623,,,593279.06,188284.25,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3558/2,7,,,1/1,,93,,,592898.14,187413.96,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,889,9,,,1/1,,1877,,,592322.51,187472.29,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3535,9,,,1/1,,1687,,,592935.26,187247.27,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,803,9,,,1/1,,840,,,592628.92,187740.03,2024
886048,15,ADRIJANCI,GORNJI PETROVCI,3619,9,,,1/1,,388,,,592320.5,187281.32,2024
832851,2557,OCIZLA,HRPELJE-KOZINA,6152/3,6,,,1/1,,57,,,416533.8,51471.02,2024
832851,2557,OCIZLA,HRPELJE-KOZINA,6153/3,6,,,1/1,,19,,,416486.71,51395.93,2024
885878,1390,VRH,SEVNICA,490,9,,,2/3,,3953,,,519748.78,96606.46,2024
885878,1390,VRH,SEVNICA,491,9,,,2/3,,845,,,519763.78,96644.75,2024
885878,1390,VRH,SEVNICA,2315/24,9,,,2/3,,5,,,519933.47,96622.4,2024
885879,2000,ZAPLANA,VRHNIKA,191/8,5,,,1/1,,664,,,440143.08,93711.36,2024
885880,1366,LEDINA,SEVNICA,376/3,7,,,1/1,,277,,,522044.41,100688.56,2024
886663,1586,ŽURGE,LOŠKI POTOK,*20,5,,,1/4,,219,,,475218.04,50237.2,2024
886663,1586,ŽURGE,LOŠKI POTOK,472,1,,,1/4,,1388,,,475218.67,50221.22,2024
886663,1586,ŽURGE,LOŠKI POTOK,473,1,,,1/4,,327,,,475205.54,50250.94,2024
886663,1586,ŽURGE,LOŠKI POTOK,294/4,7,,,1/4,,967,,,475233.21,50279.19,2024
886663,1586,ŽURGE,LOŠKI POTOK,294/7,9,,,1/4,,1387,,,475230.73,50347.96,2024
886663,1586,ŽURGE,LOŠKI POTOK,294/8,9,,,1/4,,602,,,475255.79,50344.19,2024
886663,1586,ŽURGE,LOŠKI POTOK,294/9,9,,,1/4,,917,,,475212.87,50332.55,2024
886663,1586,ŽURGE,LOŠKI POTOK,294/10,9,,,1/4,,335,,,475249.37,50328.8,2024
886663,1586,ŽURGE,LOŠKI POTOK,471,9,,,1/4,,705,,,475136.47,50293.65,2024
886663,1586,ŽURGE,LOŠKI POTOK,474,7,,,1/4,,1338,,,475274.34,50216.65,2024
886663,1586,ŽURGE,LOŠKI POTOK,480,7,,,1/4,,115,,,475270.86,50197.45,2024
886663,1586,ŽURGE,LOŠKI POTOK,481,7,,,1/4,,115,,,475261.65,50194.99,2024
886663,1585,TRAVA,LOŠKI POTOK,1513/42,9,,,1/4,,11320,,,475816.43,50185.22,2024
886663,1585,TRAVA,LOŠKI POTOK,1513/43,9,,,1/4,,725,,,475802.12,50209.78,2024
886663,1585,TRAVA,LOŠKI POTOK,1560/2,9,,,1/4,,3122,,,475785.8,50150.53,2024
886671,1258,PODGORJE,BREŽICE,475,7,,,1/1,,2085,,,551302.76,97485.68,2024
886671,1258,PODGORJE,BREŽICE,477/2,5,,,1/1,,98,,,551279.92,97491.8,2024
886671,1258,PODGORJE,BREŽICE,1209,5,,,1/1,,39,,,551283.45,97485.96,2024
886685,2147,KRIŽE,TRŽIČ,185/2,7,,,1/1,,242,,,446196.88,133378.56,2024
886687,2003,VERD,VRHNIKA,1251/6,6,,,1/12,,124,,,447234.12,91227.33,2024
886703,2124,HRASTJE,ŠENČUR,77/4,5,,,1/2,,165,,,452760.55,119632.79,2024
886703,2124,HRASTJE,ŠENČUR,66/6,5,,,1/2,,187,,,452756.46,119663.44,2024
886704,143,DOLNJA BISTRICA,ČRENŠOVCI,659,7,,,1/1,,2097,,,599801.98,156346.13,2024
885890,1677,DOLENJA VAS,CERKNICA,2689,7,,,1/1,,1615,,,448920.07,70786.75,2024
885913,392,KRČEVINA PRI PTUJU,PTUJ,409/15,5,,,1/1,,1323,,,566079.91,143849.7,2024
885913,392,KRČEVINA PRI PTUJU,PTUJ,409/17,5,,,1/1,,11,,,566100.86,143841.5,2024
885913,392,KRČEVINA PRI PTUJU,PTUJ,409/4,5,,,1/1,,127,,,566137.37,143811.55,2024
